epoch,grad_norm,learning_rate,loss,step,source_checkpoint
0.3766751177109743,3.852506160736084,1.6236964078794903e-05,1.9693,1300,checkpoint-5000
0.3766751177109743,3.852506160736084,1.6236964078794903e-05,1.9693,1300,checkpoint-6904
0.4056501267656646,3.4984309673309326,1.5947276940903825e-05,1.9456,1400,checkpoint-6904
0.4056501267656646,3.4984309673309326,1.5947276940903825e-05,1.9456,1400,checkpoint-5000
0.43462513582035495,3.256087303161621,1.5657589803012747e-05,1.9163,1500,checkpoint-5000
0.43462513582035495,3.256087303161621,1.5657589803012747e-05,1.9163,1500,checkpoint-6904
0.46360014487504525,3.091756820678711,1.536790266512167e-05,1.9476,1600,checkpoint-6904
0.46360014487504525,3.091756820678711,1.536790266512167e-05,1.9476,1600,checkpoint-5000
0.4925751539297356,3.1751551628112793,1.5078215527230593e-05,1.8956,1700,checkpoint-5000
0.4925751539297356,3.1751551628112793,1.5078215527230593e-05,1.8956,1700,checkpoint-6904
0.5215501629844259,4.235507965087891,1.4788528389339513e-05,1.8788,1800,checkpoint-6904
0.5215501629844259,4.235507965087891,1.4788528389339513e-05,1.8788,1800,checkpoint-5000
0.5505251720391162,2.9846479892730713,1.4498841251448437e-05,1.9402,1900,checkpoint-5000
0.5505251720391162,2.9846479892730713,1.4498841251448437e-05,1.9402,1900,checkpoint-6904
0.5795001810938066,3.05271053314209,1.4209154113557359e-05,1.9248,2000,checkpoint-6904
0.5795001810938066,3.05271053314209,1.4209154113557359e-05,1.9248,2000,checkpoint-5000
0.6084751901484969,3.4445550441741943,1.3919466975666283e-05,1.8845,2100,checkpoint-5000
0.6084751901484969,3.4445550441741943,1.3919466975666283e-05,1.8845,2100,checkpoint-6904
0.6374501992031872,3.244981288909912,1.3629779837775203e-05,1.9079,2200,checkpoint-6904
0.6374501992031872,3.244981288909912,1.3629779837775203e-05,1.9079,2200,checkpoint-5000
0.6664252082578775,3.066908836364746,1.3340092699884126e-05,1.9058,2300,checkpoint-5000
0.6664252082578775,3.066908836364746,1.3340092699884126e-05,1.9058,2300,checkpoint-6904
0.695400217312568,3.6969215869903564,1.3050405561993048e-05,1.9254,2400,checkpoint-6904
0.695400217312568,3.6969215869903564,1.3050405561993048e-05,1.9254,2400,checkpoint-5000
0.7243752263672583,3.6775989532470703,1.276071842410197e-05,1.93,2500,checkpoint-5000
0.7243752263672583,3.6775989532470703,1.276071842410197e-05,1.93,2500,checkpoint-6904
0.7533502354219486,3.484989881515503,1.2471031286210892e-05,1.9549,2600,checkpoint-6904
0.7533502354219486,3.484989881515503,1.2471031286210892e-05,1.9549,2600,checkpoint-5000
0.7823252444766389,3.335801124572754,1.2181344148319816e-05,1.8557,2700,checkpoint-5000
0.7823252444766389,3.335801124572754,1.2181344148319816e-05,1.8557,2700,checkpoint-6904
0.8113002535313292,3.577016592025757,1.1891657010428738e-05,1.842,2800,checkpoint-6904
0.8113002535313292,3.577016592025757,1.1891657010428738e-05,1.842,2800,checkpoint-5000
0.8402752625860196,3.6131527423858643,1.160196987253766e-05,1.8558,2900,checkpoint-5000
0.8402752625860196,3.6131527423858643,1.160196987253766e-05,1.8558,2900,checkpoint-6904
0.8692502716407099,3.533182382583618,1.1312282734646582e-05,1.9601,3000,checkpoint-6904
0.8692502716407099,3.533182382583618,1.1312282734646582e-05,1.9601,3000,checkpoint-5000
0.8982252806954002,3.697822332382202,1.1022595596755506e-05,1.9422,3100,checkpoint-5000
0.8982252806954002,3.697822332382202,1.1022595596755506e-05,1.9422,3100,checkpoint-6904
0.9272002897500905,3.3566396236419678,1.0732908458864428e-05,1.8855,3200,checkpoint-6904
0.9272002897500905,3.3566396236419678,1.0732908458864428e-05,1.8855,3200,checkpoint-5000
0.9561752988047809,3.361640214920044,1.044322132097335e-05,1.8409,3300,checkpoint-6904
0.9561752988047809,3.361640214920044,1.044322132097335e-05,1.8409,3300,checkpoint-5000
0.9851503078594712,3.6736371517181396,1.0153534183082272e-05,1.8595,3400,checkpoint-5000
0.9851503078594712,3.6736371517181396,1.0153534183082272e-05,1.8595,3400,checkpoint-6904
1.0139080043462514,3.8044185638427734,9.863847045191194e-06,1.8458,3500,checkpoint-6904
1.0139080043462514,3.8044185638427734,9.863847045191194e-06,1.8458,3500,checkpoint-5000
1.0428830134009417,3.7163431644439697,9.574159907300117e-06,1.8451,3600,checkpoint-5000
1.0428830134009417,3.7163431644439697,9.574159907300117e-06,1.8451,3600,checkpoint-6904
1.071858022455632,3.5778701305389404,9.28447276940904e-06,1.856,3700,checkpoint-6904
1.071858022455632,3.5778701305389404,9.28447276940904e-06,1.856,3700,checkpoint-5000
1.1008330315103223,3.6173837184906006,8.994785631517961e-06,1.8287,3800,checkpoint-5000
1.1008330315103223,3.6173837184906006,8.994785631517961e-06,1.8287,3800,checkpoint-6904
1.1298080405650126,3.7499561309814453,8.705098493626883e-06,1.8293,3900,checkpoint-6904
1.1298080405650126,3.7499561309814453,8.705098493626883e-06,1.8293,3900,checkpoint-5000
1.158783049619703,3.5227060317993164,8.415411355735807e-06,1.8487,4000,checkpoint-5000
1.158783049619703,3.5227060317993164,8.415411355735807e-06,1.8487,4000,checkpoint-6904
1.1877580586743934,3.6305530071258545,8.125724217844727e-06,1.8087,4100,checkpoint-6904
1.1877580586743934,3.6305530071258545,8.125724217844727e-06,1.8087,4100,checkpoint-5000
1.2167330677290837,3.8283166885375977,7.836037079953651e-06,1.8666,4200,checkpoint-5000
1.2167330677290837,3.8283166885375977,7.836037079953651e-06,1.8666,4200,checkpoint-6904
1.245708076783774,3.7619402408599854,7.546349942062573e-06,1.8382,4300,checkpoint-6904
1.245708076783774,3.7619402408599854,7.546349942062573e-06,1.8382,4300,checkpoint-5000
1.2746830858384643,3.7938125133514404,7.256662804171496e-06,1.7909,4400,checkpoint-5000
1.2746830858384643,3.7938125133514404,7.256662804171496e-06,1.7909,4400,checkpoint-6904
1.3036580948931547,3.9330835342407227,6.966975666280418e-06,1.8106,4500,checkpoint-6904
1.3036580948931547,3.9330835342407227,6.966975666280418e-06,1.8106,4500,checkpoint-5000
1.332633103947845,3.671788454055786,6.67728852838934e-06,1.7984,4600,checkpoint-5000
1.332633103947845,3.671788454055786,6.67728852838934e-06,1.7984,4600,checkpoint-6904
1.3616081130025353,3.6498045921325684,6.387601390498263e-06,1.8187,4700,checkpoint-6904
1.3616081130025353,3.6498045921325684,6.387601390498263e-06,1.8187,4700,checkpoint-5000
1.3905831220572256,3.1660141944885254,6.097914252607185e-06,1.8797,4800,checkpoint-5000
1.3905831220572256,3.1660141944885254,6.097914252607185e-06,1.8797,4800,checkpoint-6904
1.4195581311119159,3.443351984024048,5.8082271147161075e-06,1.8245,4900,checkpoint-6904
1.4195581311119159,3.443351984024048,5.8082271147161075e-06,1.8245,4900,checkpoint-5000
1.4485331401666062,4.051056861877441,5.5185399768250295e-06,1.7591,5000,checkpoint-5000
1.4485331401666062,4.051056861877441,5.5185399768250295e-06,1.7591,5000,checkpoint-6904
1.4775081492212967,4.293858051300049,5.228852838933952e-06,1.7857,5100,checkpoint-6904
1.506483158275987,3.8857762813568115,4.939165701042874e-06,1.8349,5200,checkpoint-6904
1.5354581673306773,4.060116767883301,4.649478563151796e-06,1.8325,5300,checkpoint-6904
1.5644331763853676,3.8181028366088867,4.359791425260719e-06,1.82,5400,checkpoint-6904
1.593408185440058,3.879354238510132,4.070104287369641e-06,1.7612,5500,checkpoint-6904
1.6223831944947484,3.9684438705444336,3.7804171494785636e-06,1.8297,5600,checkpoint-6904
1.6513582035494387,3.7698817253112793,3.490730011587486e-06,1.7498,5700,checkpoint-6904
1.680333212604129,4.506534099578857,3.2010428736964084e-06,1.838,5800,checkpoint-6904
1.7093082216588193,4.200876235961914,2.911355735805331e-06,1.7998,5900,checkpoint-6904
1.7382832307135097,4.124739170074463,2.6216685979142524e-06,1.8113,6000,checkpoint-6904
1.7672582397682,4.056385517120361,2.331981460023175e-06,1.8379,6100,checkpoint-6904
1.7962332488228903,3.933166742324829,2.0422943221320976e-06,1.7701,6200,checkpoint-6904
1.8252082578775806,4.428003311157227,1.7526071842410198e-06,1.7918,6300,checkpoint-6904
1.8541832669322709,4.043630123138428,1.462920046349942e-06,1.7617,6400,checkpoint-6904
1.8831582759869612,4.142270565032959,1.1732329084588644e-06,1.8094,6500,checkpoint-6904
1.9121332850416515,4.2865705490112305,8.835457705677869e-07,1.7908,6600,checkpoint-6904
1.9411082940963418,3.603400230407715,5.938586326767092e-07,1.814,6700,checkpoint-6904
1.970083303151032,3.62534761428833,3.0417149478563155e-07,1.8105,6800,checkpoint-6904
1.9990583122057226,4.049166679382324,1.4484356894553885e-08,1.7991,6900,checkpoint-6904
